Date,Game,Earnings,Players,Tournaments,ReleaseDate,Genre,TotalEarnings,TotalPlayers,TotalTournaments,Earnings_YoY_Growth,Players_YoY_Growth,Tournaments_YoY_Growth,Release_Decade
2003-08-01,Virtua Fighter 4: Evolution,0.0,3,1,2002-01-01,Fighting Game,0.0,6,3,,,,2000
2003-09-01,Counter-Strike,52342.44,51,5,2000-01-01,First-Person Shooter,13596060.66,4264,1023,-76.08134558961761,-59.523809523809526,0.0,2000
2003-09-01,WarCraft III,18413.13,23,8,2002-01-01,Strategy,6273482.33,752,1533,43.486239818962225,155.55555555555554,100.0,2000
2003-09-01,StarCraft: Brood War,2329.2,4,1,1998-01-01,Strategy,7548789.3,658,536,-94.93878828176948,-85.71428571428572,-66.66666666666667,2000
2003-09-01,Day of Defeat,880.41,6,1,2003-01-01,First-Person Shooter,51180.41,43,4,,,,2000
2003-10-01,Counter-Strike,91213.18,90,7,2000-01-01,First-Person Shooter,13596060.66,4264,1023,74.26237676348293,76.47058823529412,39.99999999999999,2000
2003-10-01,StarCraft: Brood War,90848.8,58,3,1998-01-01,Strategy,7548789.3,658,536,3800.4293319594717,1350.0,200.0,2000
2003-10-01,WarCraft III,52623.23,17,7,2002-01-01,Strategy,6273482.33,752,1533,185.7918778610698,-26.086956521739136,-12.5,2000
2003-10-01,Age of Mythology,49000.0,8,2,2002-01-01,Strategy,155403.52,217,257,278.34916222685507,-42.85714285714286,-33.333333333333336,2000
2003-10-01,FIFA 03,49000.0,7,2,2002-01-01,Sports,54066.44,10,3,867.1485303289885,133.33333333333334,100.0,2000
2003-10-01,Unreal Tournament 2003,49000.0,8,2,2002-01-01,First-Person Shooter,147473.91,33,14,418.1149919216356,166.66666666666666,100.0,2000
2003-10-01,Halo: Combat Evolved,40700.0,14,3,2001-01-01,First-Person Shooter,299281.0,118,39,172.2408026755853,-56.25,-40.0,2000
2003-10-01,Gran Turismo 3: A-Spec,1500.0,3,1,2001-01-01,Racing,3250.0,4,2,,,,2000
2003-10-01,Madden NFL 2004,1500.0,3,1,2003-01-01,Sports,1500.0,3,1,,,,2000
2003-10-01,Soul Calibur II,1500.0,3,1,2003-01-01,Fighting Game,4980.0,17,8,inf,0.0,0.0,2000
2003-10-01,Age of Empires II,1000.0,4,1,1999-01-01,Strategy,3253232.59,1994,1613,-85.71428571428572,-50.0,0.0,2000
2003-11-01,StarCraft: Brood War,73973.75,27,3,1998-01-01,Strategy,7548789.3,658,536,-18.574873856341522,-53.448275862068975,0.0,2000
2003-11-01,WarCraft III,68967.94,47,10,2002-01-01,Strategy,6273482.33,752,1533,31.059876028134337,176.47058823529412,42.85714285714286,2000
2003-11-01,Counter-Strike,51610.64,124,12,2000-01-01,First-Person Shooter,13596060.66,4264,1023,-43.41756311971581,37.77777777777778,71.42857142857142,2000
2003-11-01,Halo: Combat Evolved,9000.0,32,2,2001-01-01,First-Person Shooter,299281.0,118,39,-77.88697788697789,128.57142857142856,-33.333333333333336,2000
2003-11-01,Age of Empires II,3347.02,7,2,1999-01-01,Strategy,3253232.59,1994,1613,234.702,75.0,100.0,2000
2003-11-01,Age of Mythology,1600.0,4,1,2002-01-01,Strategy,155403.52,217,257,-96.73469387755102,-50.0,-50.0,2000
2003-12-01,Counter-Strike,126187.15,121,5,2000-01-01,First-Person Shooter,13596060.66,4264,1023,144.49832437652393,-2.4193548387096753,-58.33333333333333,2000
2003-12-01,Halo: Combat Evolved,30000.0,16,1,2001-01-01,First-Person Shooter,299281.0,118,39,233.33333333333334,-50.0,-50.0,2000
2003-12-01,WarCraft III,12028.52,4,1,2002-01-01,Strategy,6273482.33,752,1533,-82.55925869324211,-91.48936170212765,-90.0,2000
2003-12-01,Live for Speed,2491.62,5,1,2003-01-01,Racing,11833.14,24,10,,,,2000
2003-12-01,Age of Empires II,2150.0,15,2,1999-01-01,Strategy,3253232.59,1994,1613,-35.76375402596938,114.28571428571428,0.0,2000
2003-12-01,FIFA 04,0.0,0,1,2003-01-01,Sports,40000.0,3,3,,,,2000
2004-01-01,StarCraft: Brood War,102004.09,19,3,1998-01-01,Strategy,7548789.3,658,536,37.89227935585258,-29.629629629629626,0.0,2000
2004-01-01,WarCraft III,91660.0,31,6,2002-01-01,Strategy,6273482.33,752,1533,662.0222604277168,675.0,500.0,2000
2004-01-01,Counter-Strike,77529.3,93,6,2000-01-01,First-Person Shooter,13596060.66,4264,1023,-38.56006732856713,-23.140495867768596,19.999999999999996,2000
2004-01-01,Age of Empires II,5900.0,14,4,1999-01-01,Strategy,3253232.59,1994,1613,174.41860465116278,-6.666666666666665,100.0,2000
2004-01-01,Age of Mythology,4978.0,11,2,2002-01-01,Strategy,155403.52,217,257,211.125,175.0,100.0,2000
2004-01-01,Super Smash Bros. Melee,1682.5,6,3,2001-01-01,Fighting Game,4061572.65,1963,2695,68.25000000000001,500.0,200.0,2000
2004-02-01,StarCraft: Brood War,38128.9,46,1,1998-01-01,Strategy,7548789.3,658,536,-62.62022434590613,142.10526315789474,-66.66666666666667,2000
2004-02-01,Counter-Strike,13614.55,50,4,2000-01-01,First-Person Shooter,13596060.66,4264,1023,-82.43947772003617,-46.23655913978495,-33.333333333333336,2000
2004-02-01,Halo: Combat Evolved,13500.0,20,3,2001-01-01,First-Person Shooter,299281.0,118,39,-55.00000000000001,25.0,200.0,2000
2004-02-01,WarCraft III,1600.0,4,1,2002-01-01,Strategy,6273482.33,752,1533,-98.25441850316386,-87.09677419354838,-83.33333333333334,2000
2004-03-01,WarCraft III,60550.0,28,2,2002-01-01,Strategy,6273482.33,752,1533,3684.375,600.0,100.0,2000
2004-03-01,StarCraft: Brood War,60365.89,16,1,1998-01-01,Strategy,7548789.3,658,536,58.320565240539324,-65.21739130434783,0.0,2000
2004-03-01,Counter-Strike,30220.45,125,7,2000-01-01,First-Person Shooter,13596060.66,4264,1023,121.97171408529846,150.0,75.0,2000
2004-03-01,Quake III Arena,1500.0,8,1,1999-01-01,First-Person Shooter,1197552.96,308,114,-97.88135593220339,-65.21739130434783,-66.66666666666667,2000
2004-03-01,Halo: Combat Evolved,825.0,8,2,2001-01-01,First-Person Shooter,299281.0,118,39,-93.88888888888889,-60.0,-33.333333333333336,2000
2004-04-01,Counter-Strike,42681.96,84,7,2000-01-01,First-Person Shooter,13596060.66,4264,1023,41.23535552912016,-32.8,0.0,2000
2004-04-01,StarCraft: Brood War,39368.63,7,2,1998-01-01,Strategy,7548789.3,658,536,-34.78331885771916,-56.25,100.0,2000
2004-04-01,WarCraft III,22780.88,11,4,2002-01-01,Strategy,6273482.33,752,1533,-62.376746490503706,-60.71428571428572,100.0,2000
2004-04-01,Halo: Combat Evolved,20235.0,41,5,2001-01-01,First-Person Shooter,299281.0,118,39,2352.7272727272725,412.5,150.0,2000
2004-04-01,Age of Mythology,150.0,2,1,2002-01-01,Strategy,155403.52,217,257,-96.9867416633186,-81.81818181818181,-50.0,2000
2004-05-01,Counter-Strike,40662.88,109,11,2000-01-01,First-Person Shooter,13596060.66,4264,1023,-4.730523153107313,29.761904761904766,57.14285714285714,2000
2004-05-01,WarCraft III,15673.72,20,11,2002-01-01,Strategy,6273482.33,752,1533,-31.197916849568596,81.81818181818181,175.0,2000
2004-05-01,Age of Empires II,300.0,2,1,1999-01-01,Strategy,3253232.59,1994,1613,-94.91525423728814,-85.71428571428572,-75.0,2000
2004-06-01,Counter-Strike,57327.74,158,10,2000-01-01,First-Person Shooter,13596060.66,4264,1023,40.98298005453622,44.95412844036697,-9.090909090909093,2000
2004-06-01,WarCraft III,28285.85,25,9,2002-01-01,Strategy,6273482.33,752,1533,80.46673029759368,25.0,-18.181818181818176,2000
2004-06-01,Age of Empires II,25000.0,40,1,1999-01-01,Strategy,3253232.59,1994,1613,8233.333333333332,1900.0,0.0,2000
2004-06-01,FIFA 04,0.0,0,1,2003-01-01,Sports,40000.0,3,3,,,0.0,2000
2004-06-01,Live for Speed,0.0,1,1,2003-01-01,Racing,11833.14,24,10,-100.0,-80.0,0.0,2000
2004-07-01,Counter-Strike,218264.97,198,10,2000-01-01,First-Person Shooter,13596060.66,4264,1023,280.73185860806655,25.31645569620253,0.0,2000
2004-07-01,StarCraft: Brood War,108090.23,30,3,1998-01-01,Strategy,7548789.3,658,536,174.55928743265895,328.57142857142856,50.0,2000
2004-07-01,WarCraft III,71715.85,72,11,2002-01-01,Strategy,6273482.33,752,1533,153.53966736018188,188.0,22.222222222222232,2000
2004-07-01,Counter-Strike: Condition Zero,38575.3,66,1,2004-01-01,First-Person Shooter,162150.6,111,3,,,,2000
2004-07-01,Pro Evolution Soccer 3,25000.0,8,1,2003-01-01,Sports,25000.0,8,2,,,,2000
2004-07-01,Quake III Arena,20000.0,17,1,1999-01-01,First-Person Shooter,1197552.96,308,114,1233.3333333333335,112.5,0.0,2000
2004-07-01,Unreal Tournament 2004,18700.0,12,2,2004-01-01,First-Person Shooter,152421.78,54,14,,,,2000
2004-07-01,Painkiller,10000.0,4,1,2004-01-01,First-Person Shooter,1015000.0,48,13,,,,2000
2004-07-01,Age of Empires II,700.0,2,1,1999-01-01,Strategy,3253232.59,1994,1613,-97.2,-95.0,0.0,2000
2004-07-01,Super Smash Bros. Melee,500.0,2,2,2001-01-01,Fighting Game,4061572.65,1963,2695,-70.28231797919761,-66.66666666666667,-33.333333333333336,2000
2004-07-01,Age of Mythology,200.0,4,1,2002-01-01,Strategy,155403.52,217,257,33.33333333333333,100.0,0.0,2000
2004-08-01,Counter-Strike,128249.95,177,7,2000-01-01,First-Person Shooter,13596060.66,4264,1023,-41.24116664254461,-10.606060606060607,-30.000000000000004,2000
2004-08-01,Quake III Arena,90000.0,15,2,1999-01-01,First-Person Shooter,1197552.96,308,114,350.0,-11.764705882352944,100.0,2000
2004-08-01,StarCraft: Brood War,80634.28,24,4,1998-01-01,Strategy,7548789.3,658,536,-25.400954369326445,-19.999999999999996,33.33333333333333,2000
2004-08-01,Halo: Combat Evolved,60448.0,14,4,2001-01-01,First-Person Shooter,299281.0,118,39,198.72992340004942,-65.85365853658536,-19.999999999999996,2000
2004-08-01,Doom 3,60000.0,5,1,2004-01-01,First-Person Shooter,257748.16,14,4,,,,2000
2004-08-01,Call of Duty,50000.0,51,1,2003-01-01,First-Person Shooter,54799.77,66,4,,,,2000
2004-08-01,Unreal Tournament 2004,50000.0,25,1,2004-01-01,First-Person Shooter,152421.78,54,14,167.37967914438502,108.33333333333334,-50.0,2000
2004-08-01,WarCraft III,47315.43,19,12,2002-01-01,Strategy,6273482.33,752,1533,-34.02374788836779,-73.61111111111111,9.090909090909083,2000
2004-08-01,Painkiller,25000.0,8,1,2004-01-01,First-Person Shooter,1015000.0,48,13,150.0,100.0,0.0,2000
2004-08-01,Super Smash Bros. Melee,1712.0,12,2,2001-01-01,Fighting Game,4061572.65,1963,2695,242.4,500.0,0.0,2000
2004-08-01,Age of Empires II,1000.0,5,2,1999-01-01,Strategy,3253232.59,1994,1613,42.85714285714286,150.0,100.0,2000
2004-08-01,Capcom vs. SNK 2,0.0,3,1,2001-01-01,Fighting Game,24976.79,38,22,,0.0,0.0,2000
2004-08-01,Guilty Gear XX,0.0,3,1,2002-01-01,Fighting Game,0.0,5,2,,0.0,0.0,2000
2004-08-01,Marvel vs. Capcom 2,0.0,3,1,2000-01-01,Fighting Game,39279.73,68,29,,0.0,0.0,2000
2004-08-01,Soul Calibur II,0.0,3,1,2003-01-01,Fighting Game,4980.0,17,8,-100.0,0.0,0.0,2000
2004-08-01,Street Fighter III: 3rd Strike,0.0,3,1,1999-01-01,Fighting Game,54341.18,108,45,,0.0,0.0,2000
2004-08-01,Super Street Fighter II Turbo,0.0,3,1,1994-01-01,Fighting Game,25646.29,114,51,,0.0,0.0,2000
2004-08-01,Tekken 4,0.0,3,1,2001-01-01,Fighting Game,12500.0,4,4,,0.0,0.0,2000
2004-08-01,Tekken Tag Tournament,0.0,3,1,1999-01-01,Fighting Game,0.0,7,4,,0.0,0.0,2000
2004-08-01,Virtua Fighter 4: Evolution,0.0,3,1,2002-01-01,Fighting Game,0.0,6,3,,0.0,0.0,2000
2004-09-01,Counter-Strike,39832.96,81,7,2000-01-01,First-Person Shooter,13596060.66,4264,1023,-68.94114968465874,-54.23728813559322,0.0,2000
2004-09-01,WarCraft III,22429.28,38,10,2002-01-01,Strategy,6273482.33,752,1533,-52.59626722191895,100.0,-16.666666666666664,2000
2004-09-01,Halo: Combat Evolved,20448.0,9,5,2001-01-01,First-Person Shooter,299281.0,118,39,-66.17257808364214,-35.71428571428571,25.0,2000
2004-09-01,Unreal Tournament 2004,6512.41,8,1,2004-01-01,First-Person Shooter,152421.78,54,14,-86.97518,-68.0,0.0,2000
2004-09-01,Super Smash Bros. Melee,1000.0,3,1,2001-01-01,Fighting Game,4061572.65,1963,2695,-41.58878504672897,-75.0,-50.0,2000
2004-09-01,Age of Empires II,487.07,3,2,1999-01-01,Strategy,3253232.59,1994,1613,-51.293,-40.0,0.0,2000
2004-09-01,StarCraft: Brood War,200.0,1,1,1998-01-01,Strategy,7548789.3,658,536,-99.75196653334041,-95.83333333333334,-75.0,2000
2004-10-01,Doom 3,120748.16,1,1,2004-01-01,First-Person Shooter,257748.16,14,4,101.24693333333332,-80.0,0.0,2000
2004-10-01,StarCraft: Brood War,109080.0,14,3,1998-01-01,Strategy,7548789.3,658,536,54440.0,1300.0,200.0,2000
2004-10-01,Counter-Strike: Condition Zero,85000.0,15,1,2004-01-01,First-Person Shooter,162150.6,111,3,120.34825393451247,-77.27272727272727,0.0,2000
2004-10-01,Halo: Combat Evolved,68000.0,21,3,2001-01-01,First-Person Shooter,299281.0,118,39,232.55086071987478,133.33333333333334,-40.0,2000
2004-10-01,WarCraft III,52197.23,11,9,2002-01-01,Strategy,6273482.33,752,1533,132.7191510382857,-71.05263157894737,-9.999999999999998,2000
2004-10-01,Counter-Strike,50636.78,93,7,2000-01-01,First-Person Shooter,13596060.66,4264,1023,27.122814874917655,14.814814814814813,0.0,2000
2004-10-01,FIFA 04,40000.0,3,1,2003-01-01,Sports,40000.0,3,3,inf,inf,0.0,2000
2004-10-01,Unreal Tournament 2004,40000.0,3,1,2004-01-01,First-Person Shooter,152421.78,54,14,514.2119430441265,-62.5,0.0,2000
2004-10-01,Need for Speed: Underground,35000.0,3,1,2003-01-01,Racing,35000.0,3,1,,,,2000
2004-10-01,Project Gotham Racing 2,35000.0,3,1,2003-01-01,Racing,35000.0,4,2,,,,2000
2004-10-01,Quake III Arena,23700.0,10,9,1999-01-01,First-Person Shooter,1197552.96,308,114,-73.66666666666667,-33.333333333333336,350.0,2000
2004-10-01,Super Smash Bros. Melee,5750.0,7,2,2001-01-01,Fighting Game,4061572.65,1963,2695,475.0,133.33333333333334,100.0,2000
2004-10-01,Soul Calibur II,2700.0,2,1,2003-01-01,Fighting Game,4980.0,17,8,inf,-33.333333333333336,0.0,2000
2004-10-01,Gran Turismo 3: A-Spec,1750.0,3,1,2001-01-01,Racing,3250.0,4,2,16.666666666666675,0.0,0.0,2000
2004-11-01,Counter-Strike,65601.04,109,8,2000-01-01,First-Person Shooter,13596060.66,4264,1023,29.55215556755386,17.204301075268823,14.28571428571428,2000
2004-11-01,WarCraft III,30455.78,26,12,2002-01-01,Strategy,6273482.33,752,1533,-41.65249765169532,136.36363636363637,33.33333333333333,2000
2004-11-01,StarCraft: Brood War,24150.0,2,1,1998-01-01,Strategy,7548789.3,658,536,-77.86028602860287,-85.71428571428572,-66.66666666666667,2000
2004-11-01,Age of Empires II,658.13,2,1,1999-01-01,Strategy,3253232.59,1994,1613,35.120208594247224,-33.333333333333336,-50.0,2000
2004-12-01,Counter-Strike,150167.17,159,8,2000-01-01,First-Person Shooter,13596060.66,4264,1023,128.90973984558784,45.871559633027516,0.0,2000
2004-12-01,Counter-Strike: Condition Zero,38575.3,60,1,2004-01-01,First-Person Shooter,162150.6,111,3,-54.617294117647056,300.0,0.0,2000
2004-12-01,Doom 3,27000.0,8,1,2004-01-01,First-Person Shooter,257748.16,14,4,-77.63941082000753,700.0,0.0,2000
2004-12-01,Painkiller,20000.0,16,1,2004-01-01,First-Person Shooter,1015000.0,48,13,-19.999999999999996,100.0,0.0,2000
2004-12-01,WarCraft III,18776.59,19,4,2002-01-01,Strategy,6273482.33,752,1533,-38.348024578585736,-26.923076923076927,-66.66666666666667,2000
2004-12-01,Age of Empires II,11520.0,76,3,1999-01-01,Strategy,3253232.59,1994,1613,1650.414051935028,3700.0,200.0,2000
2004-12-01,Day of Defeat,10000.0,18,1,2003-01-01,First-Person Shooter,51180.41,43,4,1035.8344407719133,200.0,0.0,2000
2004-12-01,Age of Mythology,8000.0,8,1,2002-01-01,Strategy,155403.52,217,257,3900.0,100.0,0.0,2000
2004-12-01,FIFA 05,0.0,0,1,2004-01-01,Sports,57728.01,5,8,,,,2000
2004-12-01,Live for Speed,0.0,1,1,2003-01-01,Racing,11833.14,24,10,,0.0,0.0,2000
2005-01-01,StarCraft: Brood War,116514.19,20,3,1998-01-01,Strategy,7548789.3,658,536,382.46041407867494,900.0,200.0,2000
2005-01-01,Counter-Strike,19815.45,40,3,2000-01-01,First-Person Shooter,13596060.66,4264,1023,-86.8044060496046,-74.8427672955975,-62.5,2000
2005-01-01,WarCraft III,16019.02,19,8,2002-01-01,Strategy,6273482.33,752,1533,-14.686212991815871,0.0,100.0,2000
2005-01-01,Halo 2,5000.0,8,2,2004-01-01,First-Person Shooter,1626762.47,126,74,,,,2000
2005-01-01,Super Smash Bros. Melee,4112.0,20,4,2001-01-01,Fighting Game,4061572.65,1963,2695,-28.486956521739128,185.71428571428572,100.0,2000
2005-01-01,Age of Empires II,50.0,1,1,1999-01-01,Strategy,3253232.59,1994,1613,-99.56597222222221,-98.68421052631578,-66.66666666666667,2000
2005-02-01,StarCraft: Brood War,148237.15,17,3,1998-01-01,Strategy,7548789.3,658,536,27.22669230245689,-15.000000000000002,0.0,2000
2005-02-01,Counter-Strike,39490.02,105,8,2000-01-01,First-Person Shooter,13596060.66,4264,1023,99.28903961302919,162.5,166.66666666666666,2000
2005-02-01,WarCraft III,6772.51,10,6,2002-01-01,Strategy,6273482.33,752,1533,-57.72207038882529,-47.36842105263158,-25.0,2000
2005-02-01,Halo 2,5000.0,12,2,2004-01-01,First-Person Shooter,1626762.47,126,74,0.0,50.0,0.0,2000
2005-02-01,Counter-Strike: Source,4800.0,14,2,2004-01-01,First-Person Shooter,3113222.29,1502,331,,,,2000
2005-02-01,Super Smash Bros. Melee,1250.0,5,2,2001-01-01,Fighting Game,4061572.65,1963,2695,-69.60116731517509,-75.0,-50.0,2000
2005-02-01,Quake III Arena,486.57,3,1,1999-01-01,First-Person Shooter,1197552.96,308,114,-97.94696202531645,-70.0,-88.88888888888889,2000
2005-02-01,Age of Empires II,200.0,1,1,1999-01-01,Strategy,3253232.59,1994,1613,300.0,0.0,0.0,2000
2005-03-01,Counter-Strike,162882.2,143,9,2000-01-01,First-Person Shooter,13596060.66,4264,1023,312.46421247697526,36.1904761904762,12.5,2000
2005-03-01,WarCraft III,62156.71,21,6,2002-01-01,Strategy,6273482.33,752,1533,817.7795233967908,110.00000000000001,0.0,2000
2005-03-01,Painkiller,50000.0,16,1,2004-01-01,First-Person Shooter,1015000.0,48,13,150.0,0.0,0.0,2000
2005-03-01,StarCraft: Brood War,43217.61,19,2,1998-01-01,Strategy,7548789.3,658,536,-70.84562810334656,11.764705882352944,-33.333333333333336,2000
2005-03-01,Halo 2,15000.0,15,5,2004-01-01,First-Person Shooter,1626762.47,126,74,200.0,25.0,150.0,2000
2005-03-01,Unreal Tournament 2004,13470.46,3,1,2004-01-01,First-Person Shooter,152421.78,54,14,-66.32385000000001,0.0,0.0,2000
2005-03-01,Age of Empires II,8000.0,8,1,1999-01-01,Strategy,3253232.59,1994,1613,3900.0,700.0,0.0,2000
2005-03-01,Super Smash Bros. Melee,1250.0,6,2,2001-01-01,Fighting Game,4061572.65,1963,2695,0.0,19.999999999999996,0.0,2000
2005-03-01,FIFA 05,0.0,3,1,2004-01-01,Sports,57728.01,5,8,,inf,0.0,2000
2005-03-01,Need for Speed: Underground 2,0.0,3,1,2004-01-01,Racing,35629.48,8,3,,,,2000
2005-03-01,Project Gotham Racing 2,0.0,3,1,2003-01-01,Racing,35000.0,4,2,-100.0,0.0,0.0,2000
2005-04-01,Counter-Strike,10789.93,72,4,2000-01-01,First-Person Shooter,13596060.66,4264,1023,-93.37562361019191,-49.650349650349646,-55.55555555555556,2000
2005-04-01,StarCraft: Brood War,6913.61,3,1,1998-01-01,Strategy,7548789.3,658,536,-84.00279423133301,-84.21052631578947,-50.0,2000
2005-04-01,WarCraft III,5399.5,7,5,2002-01-01,Strategy,6273482.33,752,1533,-91.31308590818273,-66.66666666666667,-16.666666666666664,2000
2005-04-01,Halo 2,5000.0,12,2,2004-01-01,First-Person Shooter,1626762.47,126,74,-66.66666666666667,-19.999999999999996,-60.0,2000
2005-04-01,Age of Empires II,2000.0,4,1,1999-01-01,Strategy,3253232.59,1994,1613,-75.0,-50.0,0.0,2000
2005-04-01,Super Smash Bros. Melee,1250.0,5,2,2001-01-01,Fighting Game,4061572.65,1963,2695,0.0,-16.666666666666664,0.0,2000
2005-05-01,Counter-Strike,119372.35,196,10,2000-01-01,First-Person Shooter,13596060.66,4264,1023,1006.3310883388492,172.22222222222223,150.0,2000
2005-05-01,Painkiller,100000.0,21,2,2004-01-01,First-Person Shooter,1015000.0,48,13,100.0,31.25,100.0,2000
2005-05-01,WarCraft III,8087.09,22,8,2002-01-01,Strategy,6273482.33,752,1533,49.77479396240392,214.28571428571428,60.00000000000001,2000
2005-05-01,Quake III Arena,3497.09,3,2,1999-01-01,First-Person Shooter,1197552.96,308,114,618.7228970137904,0.0,100.0,2000
2005-05-01,StarCraft: Brood War,2704.76,7,2,1998-01-01,Strategy,7548789.3,658,536,-60.877746936839074,133.33333333333334,100.0,2000
2005-05-01,Age of Empires II,2000.0,5,1,1999-01-01,Strategy,3253232.59,1994,1613,0.0,25.0,0.0,2000
2005-05-01,Counter-Strike: Source,1610.3,10,1,2004-01-01,First-Person Shooter,3113222.29,1502,331,-66.45208333333333,-28.57142857142857,-50.0,2000
2005-06-01,Counter-Strike,107360.46,124,7,2000-01-01,First-Person Shooter,13596060.66,4264,1023,-10.062539608209098,-36.73469387755102,-30.000000000000004,2000
2005-06-01,WarCraft III,59090.91,28,9,2002-01-01,Strategy,6273482.33,752,1533,630.6819882058936,27.27272727272727,12.5,2000
2005-06-01,Painkiller,50000.0,16,1,2004-01-01,First-Person Shooter,1015000.0,48,13,-50.0,-23.809523809523814,-50.0,2000
2005-06-01,Age of Empires II,15000.0,35,2,1999-01-01,Strategy,3253232.59,1994,1613,650.0,600.0,100.0,2000
2005-06-01,FIFA 05,9427.07,0,1,2004-01-01,Sports,57728.01,5,8,inf,-100.0,0.0,2000
2005-06-01,Halo 2,5450.0,16,3,2004-01-01,First-Person Shooter,1626762.47,126,74,9.000000000000007,33.33333333333333,50.0,2000
2005-06-01,StarCraft: Brood War,4552.42,4,2,1998-01-01,Strategy,7548789.3,658,536,68.31142134607136,-42.85714285714286,0.0,2000
2005-06-01,Super Smash Bros. Melee,3230.0,14,3,2001-01-01,Fighting Game,4061572.65,1963,2695,158.4,179.99999999999997,50.0,2000
2005-06-01,Live for Speed,1812.9,5,1,2003-01-01,Racing,11833.14,24,10,inf,400.0,0.0,2000
2005-06-01,Age of Mythology,500.0,2,1,2002-01-01,Strategy,155403.52,217,257,-93.75,-75.0,0.0,2000
2005-07-01,Counter-Strike,345241.52,229,11,2000-01-01,First-Person Shooter,13596060.66,4264,1023,221.57231815139392,84.6774193548387,57.14285714285714,2000
2005-07-01,StarCraft: Brood War,137384.21,29,4,1998-01-01,Strategy,7548789.3,658,536,2917.828100219224,625.0,100.0,2000
2005-07-01,WarCraft III,109679.71,30,8,2002-01-01,Strategy,6273482.33,752,1533,85.61181406751055,7.14285714285714,-11.111111111111116,2000
2005-07-01,Counter-Strike: Source,56500.0,49,2,2004-01-01,First-Person Shooter,3113222.29,1502,331,3408.6629820530334,390.00000000000006,100.0,2000
2005-07-01,Painkiller,50000.0,16,1,2004-01-01,First-Person Shooter,1015000.0,48,13,0.0,0.0,0.0,2000
2005-07-01,Pro Evolution Soccer 4,40000.0,8,1,2004-01-01,Sports,40550.64,11,2,,,,2000
2005-07-01,Day of Defeat,30000.0,23,1,2003-01-01,First-Person Shooter,51180.41,43,4,200.0,27.777777777777768,0.0,2000
2005-07-01,Halo 2,15900.0,19,5,2004-01-01,First-Person Shooter,1626762.47,126,74,191.74311926605503,18.75,66.66666666666667,2000
2005-07-01,Gran Turismo 4,12000.0,4,1,2004-01-01,Racing,44000.0,5,2,,,,2000
2005-07-01,Quake III Arena,12000.0,4,1,1999-01-01,First-Person Shooter,1197552.96,308,114,243.1424412868985,33.33333333333333,-50.0,2000
2005-07-01,Unreal Tournament 2004,12000.0,4,1,2004-01-01,First-Person Shooter,152421.78,54,14,-10.91618252086417,33.33333333333333,0.0,2000
2005-07-01,Halo: Combat Evolved,3675.0,11,3,2001-01-01,First-Person Shooter,299281.0,118,39,-94.59558823529412,-47.61904761904761,0.0,2000
