Game,Genre,Earnings,Players,Tournaments,TotalPlayers,TotalTournaments
FIFA 09,Sports,0.000647754699867312,0.001745200698080279,0.0,0.003195673549655851,0.002484815019326339
WarCraft III,Strategy,0.00042837288897982774,0.009889470622454915,0.04093567251461988,0.046214355948869225,0.21148536720044175
StarCraft: Brood War,Strategy,0.000303197282867546,0.0075625363583478765,0.04678362573099415,0.040437561455260576,0.07385422418553286
Counter-Strike: Source,First-Person Shooter,0.0002746278126934752,0.014543339150668994,0.005847953216374269,0.09230580137659784,0.04555494202098288
Defense of the Ancients,Multiplayer Online Battle Arena,0.00026925991932295933,0.008726003490401396,0.005847953216374269,0.028761061946902658,0.012838210933186087
Age of Empires II,Strategy,0.00024913642302588923,0.004653868528214078,0.0,0.12254178957718781,0.22252898950855882
World of WarCraft,Role-Playing Game,0.00023169687341407697,0.005235602094240837,0.0,0.02992871189773845,0.027747101049144123
Wolfenstein: Enemy Territory,First-Person Shooter,0.00016536330423774185,0.010471204188481674,0.0,0.009341199606686333,0.0023467697404748757
Call of Duty 4: Modern Warfare,First-Person Shooter,0.00012401836742732648,0.008726003490401396,0.0,0.026487217305801378,0.011871893981225843
Super Smash Bros. Brawl,Fighting Game,6.99325939433671e-05,0.02152414194299011,0.05263157894736842,0.03128072763028515,0.04790171176145776
Super Smash Bros. Melee,Fighting Game,3.64362018675363e-05,0.010471204188481674,0.029239766081871343,0.12063667649950836,0.3718939812258421
Quake III Arena,First-Person Shooter,1.996280330421845e-05,0.003490401396160558,0.0,0.018928220255653886,0.015599116510215352
Counter-Strike,First-Person Shooter,0.0016010886759427205,0.05410122164048865,0.03508771929824561,0.26204523107177974,0.14108227498619547
World of WarCraft,Role-Playing Game,0.0015819577391549854,0.010471204188481674,0.017543859649122806,0.02992871189773845,0.027747101049144123
Halo 3,First-Person Shooter,0.0013951639689449796,0.01861547411285631,0.0,0.013151425762045232,0.005797901711761458
WarCraft III,Strategy,0.0012426625816823723,0.013379872018615473,0.06432748538011696,0.046214355948869225,0.21148536720044175
Counter-Strike: Source,First-Person Shooter,0.0005203029833942657,0.029086678301337987,0.017543859649122806,0.09230580137659784,0.04555494202098288
Gears of War 2,Third-Person Shooter,0.0003737046345388338,0.0,0.0,0.0,0.0005521811154058532
StarCraft: Brood War,Strategy,0.0003408500178887177,0.004653868528214078,0.029239766081871343,0.040437561455260576,0.07385422418553286
Team Fortress 2,First-Person Shooter,0.00032519254111080967,0.017452006980802792,0.005847953216374269,0.08966322517207473,0.028299282164549976
FIFA 09,Sports,0.00024073529370503323,0.011634671320535195,0.005847953216374269,0.003195673549655851,0.002484815019326339
Call of Duty 4: Modern Warfare,First-Person Shooter,0.00020768236446218848,0.015125072716695753,0.005847953216374269,0.026487217305801378,0.011871893981225843
TrackMania Nations Forever,Racing,0.0001113739465494935,0.0029086678301337987,0.0,0.008603736479842675,0.011595803423522918
Defense of the Ancients,Multiplayer Online Battle Arena,6.68243679296961e-05,0.008726003490401396,0.0,0.028761061946902658,0.012838210933186087
Super Smash Bros. Brawl,Fighting Game,6.0372481982594655e-05,0.017452006980802792,0.04678362573099415,0.03128072763028515,0.04790171176145776
Super Smash Bros. Melee,Fighting Game,2.8526120436464313e-05,0.006399069226294357,0.011695906432748537,0.12063667649950836,0.3718939812258421
Guilty Gear XX Accent Core,Fighting Game,0.0,0.003490401396160558,0.0,0.002028023598820059,0.0004141358365543899
Street Fighter IV,Fighting Game,0.0,0.004653868528214078,0.005847953216374269,0.0025196656833824977,0.0015184980673660963
Super Street Fighter II Turbo HD Remix,Fighting Game,0.0,0.003490401396160558,0.0,0.0017822025565388398,0.0009663169519602431
Counter-Strike,First-Person Shooter,0.0027328529125071554,0.06980802792321117,0.04093567251461988,0.26204523107177974,0.14108227498619547
Counter-Strike: Source,First-Person Shooter,0.0010216509203154528,0.04595695171611402,0.023391812865497075,0.09230580137659784,0.04555494202098288
StarCraft: Brood War,Strategy,0.0008186809712947988,0.008144269924374637,0.029239766081871343,0.040437561455260576,0.07385422418553286
Call of Duty 4: Modern Warfare,First-Person Shooter,0.000725828075569473,0.016288539848749273,0.011695906432748537,0.026487217305801378,0.011871893981225843
WarCraft III,Strategy,0.000618693185257765,0.006399069226294357,0.03508771929824561,0.046214355948869225,0.21148536720044175
Super Smash Bros. Brawl,Fighting Game,0.000362062240354411,0.019197207678883072,0.04678362573099415,0.03128072763028515,0.04790171176145776
Super Smash Bros. Melee,Fighting Game,0.00027887234993256724,0.013961605584642232,0.029239766081871343,0.12063667649950836,0.3718939812258421
Quake Live,First-Person Shooter,0.00019930913842071136,0.001745200698080279,0.0,0.013827433628318585,0.056598564329099946
Quake III Arena,First-Person Shooter,0.00010150166665066962,0.004072134962187318,0.005847953216374269,0.018928220255653886,0.015599116510215352
TrackMania Nations Forever,Racing,8.692394713015578e-05,0.003490401396160558,0.005847953216374269,0.008603736479842675,0.011595803423522918
Defense of the Ancients,Multiplayer Online Battle Arena,5.329426706800611e-05,0.0,0.0,0.028761061946902658,0.012838210933186087
Age of Empires III,Strategy,4.3598874029530614e-05,0.004653868528214078,0.0,0.0102015732546706,0.022363335173937054
Age of Empires,Strategy,2.192400522627825e-05,0.009307737056428156,0.0,0.02906833824975418,0.036443953616786304
Guilty Gear XX Accent Core Plus,Fighting Game,0.0,0.001745200698080279,0.0,0.00018436578171091445,0.0
Marvel vs. Capcom 2,Fighting Game,0.0,0.001745200698080279,0.0,0.004178957718780728,0.0038652678078409724
Street Fighter IV,Fighting Game,0.0,0.001745200698080279,0.0,0.0025196656833824977,0.0015184980673660963
Super Street Fighter II Turbo HD Remix,Fighting Game,0.0,0.001745200698080279,0.0,0.0017822025565388398,0.0009663169519602431
StarCraft: Brood War,Strategy,0.008374700181692155,0.04595695171611402,0.07602339181286549,0.040437561455260576,0.07385422418553286
World of WarCraft,Role-Playing Game,0.0035813360809971574,0.015706806282722512,0.011695906432748537,0.02992871189773845,0.027747101049144123
Counter-Strike,First-Person Shooter,0.0017545517297982076,0.08144269924374636,0.06432748538011696,0.26204523107177974,0.14108227498619547
WarCraft III,Strategy,0.0017234824247554948,0.019197207678883072,0.07017543859649122,0.046214355948869225,0.21148536720044175
Halo 3,First-Person Shooter,0.001481410514140928,0.025596276905177427,0.005847953216374269,0.013151425762045232,0.005797901711761458
Quake Live,First-Person Shooter,0.0012083116516755626,0.008726003490401396,0.011695906432748537,0.013827433628318585,0.056598564329099946
Counter-Strike: Source,First-Person Shooter,0.0010627793575742584,0.05642815590459569,0.03508771929824561,0.09230580137659784,0.04555494202098288
Call of Duty 4: Modern Warfare,First-Person Shooter,0.0003986504154399931,0.017452006980802792,0.011695906432748537,0.026487217305801378,0.011871893981225843
Gears of War 2,Third-Person Shooter,0.0003737046345388338,0.0,0.0,0.0,0.0005521811154058532
Team Fortress 2,First-Person Shooter,0.000250337260584874,0.04886561954624782,0.017543859649122806,0.08966322517207473,0.028299282164549976
Defense of the Ancients,Multiplayer Online Battle Arena,0.00023706426851174674,0.005817335660267597,0.011695906432748537,0.028761061946902658,0.012838210933186087
FIFA 09,Sports,0.0001960118178619637,0.0075625363583478765,0.023391812865497075,0.003195673549655851,0.002484815019326339
Super Smash Bros. Melee,Fighting Game,0.00017929003028488907,0.031413612565445025,0.07017543859649122,0.12063667649950836,0.3718939812258421
TrackMania Nations Forever,Racing,0.00010566872246220064,0.0029086678301337987,0.0,0.008603736479842675,0.011595803423522918
Day of Defeat: Source,First-Person Shooter,9.972034122603452e-05,0.01687027341477603,0.005847953216374269,0.003072763028515241,0.0009663169519602431
Super Smash Bros. Brawl,Fighting Game,8.11820999886781e-05,0.015125072716695753,0.029239766081871343,0.03128072763028515,0.04790171176145776
Street Fighter IV,Fighting Game,3.9929592791205313e-05,0.002326934264107039,0.005847953216374269,0.0025196656833824977,0.0015184980673660963
Quake III Arena,First-Person Shooter,3.899558034128126e-05,0.004653868528214078,0.0,0.018928220255653886,0.015599116510215352
Pro Evolution Soccer 2009,Sports,1.7764921780284055e-05,0.001745200698080279,0.005847953216374269,0.0003072763028515241,0.0001380452788514633
Age of Mythology,Strategy,3.737046345388338e-06,0.001745200698080279,0.0,0.013335791543756146,0.0353395913859746
Counter-Strike,First-Person Shooter,0.0022269223602208303,0.06806282722513089,0.05847953216374269,0.26204523107177974,0.14108227498619547
Defense of the Ancients,Multiplayer Online Battle Arena,0.0006765147594049976,0.014543339150668994,0.005847953216374269,0.028761061946902658,0.012838210933186087
Counter-Strike: Source,First-Person Shooter,0.00020304892526675297,0.023851076207097147,0.011695906432748537,0.09230580137659784,0.04555494202098288
Super Smash Bros. Brawl,Fighting Game,0.0001760647101523959,0.025596276905177427,0.07602339181286549,0.03128072763028515,0.04790171176145776
WarCraft III,Strategy,0.0001579617102460657,0.004653868528214078,0.029239766081871343,0.046214355948869225,0.21148536720044175
Super Smash Bros. Melee,Fighting Game,0.00014832336944846315,0.02036067481093659,0.07017543859649122,0.12063667649950836,0.3718939812258421
FIFA 09,Sports,0.00013612789240492282,0.003490401396160558,0.005847953216374269,0.003195673549655851,0.002484815019326339
StarCraft: Brood War,Strategy,0.00013453366843398017,0.013961605584642232,0.005847953216374269,0.040437561455260576,0.07385422418553286
Call of Duty 2,First-Person Shooter,0.0001096454380465399,0.0,0.0,0.0032571288102261555,0.0022087244616234127
Call of Duty 4: Modern Warfare,First-Person Shooter,2.9277017615464345e-05,0.0029086678301337987,0.0,0.026487217305801378,0.011871893981225843
TrackMania Nations Forever,Racing,2.8995493457445088e-05,0.0011634671320535194,0.0,0.008603736479842675,0.011595803423522918
BlazBlue: Calamity Trigger,Fighting Game,8.719774805906123e-07,0.001745200698080279,0.0,0.00018436578171091445,0.0
Counter-Strike,First-Person Shooter,0.003539409161502553,0.12390924956369982,0.08187134502923976,0.26204523107177974,0.14108227498619547
Defense of the Ancients,Multiplayer Online Battle Arena,0.0003737046345388338,0.011634671320535195,0.0,0.028761061946902658,0.012838210933186087
WarCraft III,Strategy,0.00036473323194567155,0.0075625363583478765,0.03508771929824561,0.046214355948869225,0.21148536720044175
Counter-Strike: Source,First-Person Shooter,0.0002555656375584953,0.011634671320535195,0.005847953216374269,0.09230580137659784,0.04555494202098288
Quake Live,First-Person Shooter,0.00017669078998345996,0.006399069226294357,0.023391812865497075,0.013827433628318585,0.056598564329099946
FIFA 09,Sports,9.716320498009678e-05,0.002326934264107039,0.0,0.003195673549655851,0.002484815019326339
StarCraft: Brood War,Strategy,9.716320498009678e-05,0.002326934264107039,0.0,0.040437561455260576,0.07385422418553286
TrackMania Nations Forever,Racing,8.288170866656072e-05,0.001745200698080279,0.0,0.008603736479842675,0.011595803423522918
Super Smash Bros. Melee,Fighting Game,2.9248616063239392e-05,0.008144269924374637,0.017543859649122806,0.12063667649950836,0.3718939812258421
Super Smash Bros. Brawl,Fighting Game,9.965456921035568e-07,0.001745200698080279,0.0,0.03128072763028515,0.04790171176145776
Counter-Strike,First-Person Shooter,0.004157857196520061,0.11925538103548575,0.03508771929824561,0.26204523107177974,0.14108227498619547
WarCraft III,Strategy,0.0022488082475743856,0.009307737056428156,0.05847953216374269,0.046214355948869225,0.21148536720044175
Halo 3,First-Person Shooter,0.0014880918547336363,0.027923211169284465,0.005847953216374269,0.013151425762045232,0.005797901711761458
Magic: The Gathering Online,Collectible Card Game,0.001245682115129446,0.004653868528214078,0.0,0.010631760078662735,0.0020706791827719492
StarCraft: Brood War,Strategy,0.0009036138201321316,0.0075625363583478765,0.023391812865497075,0.040437561455260576,0.07385422418553286
Defense of the Ancients,Multiplayer Online Battle Arena,0.0007651966131360239,0.02326934264107039,0.005847953216374269,0.028761061946902658,0.012838210933186087
Red Stone,Role-Playing Game,0.0005730137729595451,0.006980802792321116,0.0,0.0007374631268436578,0.0001380452788514633
World of WarCraft,Role-Playing Game,0.0005703046634955617,0.008726003490401396,0.005847953216374269,0.02992871189773845,0.027747101049144123
Counter-Strike: Source,First-Person Shooter,0.0004636922122629389,0.04944735311227458,0.023391812865497075,0.09230580137659784,0.04555494202098288
FIFA 09,Sports,0.0003986182768414227,0.001745200698080279,0.0,0.003195673549655851,0.002484815019326339
Call of Duty 4: Modern Warfare,First-Person Shooter,0.00038578525969135916,0.012216404886561954,0.005847953216374269,0.026487217305801378,0.011871893981225843
TrackMania Nations Forever,Racing,0.0003811635299078059,0.0029086678301337987,0.005847953216374269,0.008603736479842675,0.011595803423522918
Gears of War 2,Third-Person Shooter,0.0003737046345388338,0.0,0.0,0.0,0.0005521811154058532
Rainbow Six: Vegas 2,First-Person Shooter,0.0003737046345388338,0.0,0.0,0.0,0.0009663169519602431
Asphalt 4,Racing,0.00029896370763106704,0.001745200698080279,0.0,0.0003072763028515241,0.0001380452788514633
Carom 3D,Sports,0.00029896370763106704,0.001745200698080279,0.0,0.000676007866273353,0.0004141358365543899
Virtua Fighter 5,Fighting Game,0.00029896370763106704,0.001745200698080279,0.0,0.0008603736479842675,0.0008282716731087799
Wise Star 2,Puzzle Game,0.00029896370763106704,0.001745200698080279,0.0,0.00018436578171091445,0.0
Quake Live,First-Person Shooter,0.0001972134028302176,0.003490401396160558,0.029239766081871343,0.013827433628318585,0.056598564329099946
Super Smash Bros. Melee,Fighting Game,0.00012920214898122615,0.01861547411285631,0.04093567251461988,0.12063667649950836,0.3718939812258421
Team Fortress 2,First-Person Shooter,0.00011958548305242682,0.031413612565445025,0.005847953216374269,0.08966322517207473,0.028299282164549976
Call of Duty: Modern Warfare 2,First-Person Shooter,0.00010493227519573612,0.006399069226294357,0.005847953216374269,0.003994591937069814,0.002622860298177802
Day of Defeat: Source,First-Person Shooter,9.255418115411784e-05,0.006980802792321116,0.0,0.003072763028515241,0.0009663169519602431
Quake III Arena,First-Person Shooter,1.2951107814577826e-05,0.001745200698080279,0.0,0.018928220255653886,0.015599116510215352
Super Smash Bros. Brawl,Fighting Game,5.979274152621341e-06,0.001745200698080279,0.0,0.03128072763028515,0.04790171176145776
Counter-Strike,First-Person Shooter,0.0039166515332483545,0.10354857475276323,0.04678362573099415,0.26204523107177974,0.14108227498619547
WarCraft III,Strategy,0.0010880270918201252,0.010471204188481674,0.03508771929824561,0.046214355948869225,0.21148536720044175
Defense of the Ancients,Multiplayer Online Battle Arena,0.00043794595603459754,0.011634671320535195,0.0,0.028761061946902658,0.012838210933186087
Counter-Strike: Source,First-Person Shooter,0.0004129256833429535,0.02617801047120419,0.011695906432748537,0.09230580137659784,0.04555494202098288
World of WarCraft,Role-Playing Game,0.0003737046345388338,0.006980802792321116,0.0,0.02992871189773845,0.027747101049144123
FIFA 09,Sports,0.0002513238408200565,0.0,0.0,0.003195673549655851,0.002484815019326339
Quake Live,First-Person Shooter,0.00021022305770420648,0.006399069226294357,0.017543859649122806,0.013827433628318585,0.056598564329099946
Super Smash Bros. Melee,Fighting Game,4.372344224104356e-05,0.009307737056428156,0.023391812865497075,0.12063667649950836,0.3718939812258421
Halo 3,First-Person Shooter,0.006975819844724898,0.01861547411285631,0.0,0.013151425762045232,0.005797901711761458
StarCraft: Brood War,Strategy,0.004929074440454928,0.031413612565445025,0.017543859649122806,0.040437561455260576,0.07385422418553286
Counter-Strike,First-Person Shooter,0.002127762825083027,0.06457242582897033,0.029239766081871343,0.26204523107177974,0.14108227498619547
Gears of War 2,Third-Person Shooter,0.001868523172694169,0.0,0.0,0.0,0.0005521811154058532
World of WarCraft,Role-Playing Game,0.0007474092690776676,0.015706806282722512,0.005847953216374269,0.02992871189773845,0.027747101049144123
Quake Live,First-Person Shooter,0.00024193887176467127,0.009889470622454915,0.029239766081871343,0.013827433628318585,0.056598564329099946
Team Fortress 2,First-Person Shooter,0.00014684374823211238,0.017452006980802792,0.005847953216374269,0.08966322517207473,0.028299282164549976
Counter-Strike: Source,First-Person Shooter,0.00014400284560034816,0.014543339150668994,0.017543859649122806,0.09230580137659784,0.04555494202098288
Super Smash Bros. Melee,Fighting Game,6.97208279837951e-05,0.011052937754508435,0.023391812865497075,0.12063667649950836,0.3718939812258421
Super Smash Bros. Brawl,Fighting Game,3.410677631224423e-05,0.004653868528214078,0.005847953216374269,0.03128072763028515,0.04790171176145776
Call of Duty: Modern Warfare 2,First-Person Shooter,2.2422278072330027e-05,0.0011634671320535194,0.0,0.003994591937069814,0.002622860298177802
WarCraft III,Strategy,1.773203577244464e-05,0.002326934264107039,0.023391812865497075,0.046214355948869225,0.21148536720044175
Age of Empires,Strategy,7.673401829197387e-06,0.010471204188481674,0.0,0.02906833824975418,0.036443953616786304
TrackMania Nations Forever,Racing,3.5559241658485165e-06,0.0005817335660267597,0.0,0.008603736479842675,0.011595803423522918
Age of Mythology,Strategy,1.868523172694169e-06,0.0005817335660267597,0.0,0.013335791543756146,0.0353395913859746
Counter-Strike,First-Person Shooter,0.0015942710577266169,0.08435136707388016,0.05263157894736842,0.26204523107177974,0.14108227498619547
Special Force,First-Person Shooter,0.001077515029586971,0.0,0.0,0.0,0.0002760905577029266
StarCraft: Brood War,Strategy,0.0005605569518082507,0.009307737056428156,0.0,0.040437561455260576,0.07385422418553286
World of WarCraft,Role-Playing Game,0.0004982728460517785,0.006980802792321116,0.0,0.02992871189773845,0.027747101049144123
Counter-Strike: Source,First-Person Shooter,0.0004253842484492091,0.05584642233856893,0.029239766081871343,0.09230580137659784,0.04555494202098288
Call of Duty: Modern Warfare 2,First-Person Shooter,0.0003487909922362449,0.002326934264107039,0.005847953216374269,0.003994591937069814,0.002622860298177802
WarCraft III,Strategy,0.00027568738990060425,0.004653868528214078,0.029239766081871343,0.046214355948869225,0.21148536720044175
Quake Live,First-Person Shooter,0.0001850488187031325,0.009889470622454915,0.03508771929824561,0.013827433628318585,0.056598564329099946
FIFA 09,Sports,6.805535099586703e-05,0.001745200698080279,0.005847953216374269,0.003195673549655851,0.002484815019326339
TrackMania Nations Forever,Racing,5.7141182575948874e-05,0.003490401396160558,0.005847953216374269,0.008603736479842675,0.011595803423522918
Team Fortress 2,First-Person Shooter,5.062726165951397e-05,0.013961605584642232,0.005847953216374269,0.08966322517207473,0.028299282164549976
Super Smash Bros. Brawl,Fighting Game,4.7560143155642246e-05,0.009889470622454915,0.017543859649122806,0.03128072763028515,0.04790171176145776
Super Smash Bros. Melee,Fighting Game,4.372344224104356e-05,0.011634671320535195,0.029239766081871343,0.12063667649950836,0.3718939812258421
Defense of the Ancients,Multiplayer Online Battle Arena,3.4027800066145026e-05,0.0,0.005847953216374269,0.028761061946902658,0.012838210933186087
Day of Defeat: Source,First-Person Shooter,2.892349303119061e-05,0.010471204188481674,0.0,0.003072763028515241,0.0009663169519602431
Age of Empires II,Strategy,2.491364230258892e-05,0.010471204188481674,0.0,0.12254178957718781,0.22252898950855882
Age of Empires III,Strategy,1.868523172694169e-05,0.002326934264107039,0.0,0.0102015732546706,0.022363335173937054
Call of Duty 4: Modern Warfare,First-Person Shooter,1.8660068948216075e-05,0.0,0.0,0.026487217305801378,0.011871893981225843
Pro Evolution Soccer 2009,Sports,1.7013775464861e-05,0.001745200698080279,0.0,0.0003072763028515241,0.0001380452788514633
FIFA 10,Sports,1.361082106275038e-05,0.002326934264107039,0.017543859649122806,0.003933136676499509,0.006488128106018775
StarCraft II,Strategy,3.3927398087665594e-06,0.0005817335660267597,0.0,0.13600049164208458,1.0
Super Smash Bros.,Fighting Game,9.965456921035568e-07,0.001745200698080279,0.005847953216374269,0.014687807276302853,0.01753175041413584
Counter-Strike,First-Person Shooter,0.0035619176407772507,0.10180337405468295,0.03508771929824561,0.26204523107177974,0.14108227498619547
World of WarCraft,Role-Playing Game,0.001245682115129446,0.02152414194299011,0.0,0.02992871189773845,0.027747101049144123
Quake Live,First-Person Shooter,0.0005118131615068125,0.0075625363583478765,0.023391812865497075,0.013827433628318585,0.056598564329099946
WarCraft III,Strategy,0.0003750307877186006,0.009307737056428156,0.04093567251461988,0.046214355948869225,0.21148536720044175
Counter-Strike: Source,First-Person Shooter,0.000323877349933656,0.023851076207097147,0.011695906432748537,0.09230580137659784,0.04555494202098288
Wolfenstein: Enemy Territory,First-Person Shooter,0.0001697057520910831,0.008726003490401396,0.0,0.009341199606686333,0.0023467697404748757
Team Fortress 2,First-Person Shooter,0.00014142727325910652,0.038394415357766144,0.011695906432748537,0.08966322517207473,0.028299282164549976
Super Smash Bros. Melee,Fighting Game,0.00011548669062080487,0.023851076207097147,0.04678362573099415,0.12063667649950836,0.3718939812258421
Street Fighter IV,Fighting Game,9.480886578250213e-05,0.006399069226294357,0.011695906432748537,0.0025196656833824977,0.0015184980673660963
Age of Empires II,Strategy,9.093479440444956e-05,0.002326934264107039,0.0,0.12254178957718781,0.22252898950855882
StarCraft II,Strategy,2.5997136606328512e-05,0.004072134962187318,0.023391812865497075,0.13600049164208458,1.0
Call of Duty 4: Modern Warfare,First-Person Shooter,2.3929553431636657e-05,0.0029086678301337987,0.0,0.026487217305801378,0.011871893981225843
Super Smash Bros. Brawl,Fighting Game,1.4729194465713597e-05,0.005235602094240837,0.011695906432748537,0.03128072763028515,0.04790171176145776
FIFA 10,Sports,1.3525118133229473e-05,0.002326934264107039,0.017543859649122806,0.003933136676499509,0.006488128106018775
TrackMania Nations Forever,Racing,1.0149817874074725e-05,0.0011634671320535194,0.0,0.008603736479842675,0.011595803423522918
Tatsunoko vs. Capcom: Ultimate All-Stars,Fighting Game,7.494272741041774e-06,0.001745200698080279,0.005847953216374269,0.0009832841691248771,0.0020706791827719492
Call of Duty: Modern Warfare 2,First-Person Shooter,6.22841057564723e-06,0.0011634671320535194,0.0,0.003994591937069814,0.002622860298177802
StarCraft: Brood War,Strategy,3.5835783088043903e-06,0.001745200698080279,0.0,0.040437561455260576,0.07385422418553286
Tekken 6,Fighting Game,2.9009445097134538e-06,0.001745200698080279,0.0,0.003748770894788594,0.0038652678078409724
Counter-Strike,First-Person Shooter,0.002462494550695075,0.11169284467713786,0.07602339181286549,0.26204523107177974,0.14108227498619547
Halo 3,First-Person Shooter,0.0013951639689449796,0.01861547411285631,0.0,0.013151425762045232,0.005797901711761458
Counter-Strike: Source,First-Person Shooter,0.001156745145701241,0.06166375799883653,0.03508771929824561,0.09230580137659784,0.04555494202098288
WarCraft III,Strategy,0.0010722527700598179,0.008144269924374637,0.04093567251461988,0.046214355948869225,0.21148536720044175
Tekken 6,Fighting Game,0.00021862543270717764,0.006399069226294357,0.005847953216374269,0.003748770894788594,0.0038652678078409724
Super Smash Bros. Brawl,Fighting Game,0.00017439549611812245,0.004653868528214078,0.0,0.03128072763028515,0.04790171176145776
Quake Live,First-Person Shooter,0.00013155399681459053,0.005817335660267597,0.029239766081871343,0.013827433628318585,0.056598564329099946
TrackMania Nations Forever,Racing,0.00011810660924534514,0.004072134962187318,0.005847953216374269,0.008603736479842675,0.011595803423522918
Call of Duty: Modern Warfare 2,First-Person Shooter,0.00010087035495472203,0.0075625363583478765,0.0,0.003994591937069814,0.002622860298177802
StarCraft II,Strategy,0.00010045952899315232,0.008726003490401396,0.06432748538011696,0.13600049164208458,1.0
Call of Duty 4: Modern Warfare,First-Person Shooter,9.51770894157344e-05,0.011634671320535195,0.0,0.026487217305801378,0.011871893981225843
Defense of the Ancients,Multiplayer Online Battle Arena,8.845987317811037e-05,0.0,0.0,0.028761061946902658,0.012838210933186087
Team Fortress 2,First-Person Shooter,5.7106054340302215e-05,0.012798138452588714,0.0,0.08966322517207473,0.028299282164549976
FIFA 10,Sports,5.5510335550821404e-05,0.0029086678301337987,0.023391812865497075,0.003933136676499509,0.006488128106018775
Heroes of Newerth,Multiplayer Online Battle Arena,2.491364230258892e-05,0.0,0.0,0.05039331366764995,0.05438983986747654
Age of Empires II,Strategy,1.4599394389317108e-05,0.001745200698080279,0.0,0.12254178957718781,0.22252898950855882
Super Smash Bros. Melee,Fighting Game,1.0339161555574401e-05,0.006980802792321116,0.017543859649122806,0.12063667649950836,0.3718939812258421
StarCraft: Brood War,Strategy,0.004674402455245827,0.030831878999418263,0.017543859649122806,0.040437561455260576,0.07385422418553286
Counter-Strike,First-Person Shooter,0.0021457539627354185,0.07620709714950552,0.05847953216374269,0.26204523107177974,0.14108227498619547
Counter-Strike: Source,First-Person Shooter,0.0009965412076479423,0.075043630017452,0.03508771929824561,0.09230580137659784,0.04555494202098288
FIFA 10,Sports,0.0008444394352078687,0.004653868528214078,0.03508771929824561,0.003933136676499509,0.006488128106018775
Age of Empires II,Strategy,0.0002840155222495137,0.009307737056428156,0.0,0.12254178957718781,0.22252898950855882
WarCraft III,Strategy,0.0002805766922024873,0.009889470622454915,0.05847953216374269,0.046214355948869225,0.21148536720044175
StarCraft II,Strategy,0.00026398520297465526,0.011634671320535195,0.0935672514619883,0.13600049164208458,1.0
Call of Duty: Modern Warfare 2,First-Person Shooter,0.00019930913842071136,0.0005817335660267597,0.0,0.003994591937069814,0.002622860298177802
TrackMania Nations Forever,Racing,6.18692936121342e-05,0.003490401396160558,0.005847953216374269,0.008603736479842675,0.011595803423522918
Quake Live,First-Person Shooter,3.5691533099111914e-05,0.004072134962187318,0.029239766081871343,0.013827433628318585,0.056598564329099946
Super Smash Bros. Melee,Fighting Game,9.716320498009679e-06,0.006399069226294357,0.017543859649122806,0.12063667649950836,0.3718939812258421
Counter-Strike,First-Person Shooter,0.0023312656769125333,0.10994764397905758,0.05263157894736842,0.26204523107177974,0.14108227498619547
Halo 3,First-Person Shooter,0.0013951639689449796,0.01861547411285631,0.0,0.013151425762045232,0.005797901711761458
Counter-Strike: Source,First-Person Shooter,0.0009977173807010475,0.08784176847004072,0.029239766081871343,0.09230580137659784,0.04555494202098288
KartRider,Racing,0.0006151178284509205,0.004653868528214078,0.005847953216374269,0.004670599803343166,0.002622860298177802
WarCraft III,Strategy,0.0006082508812230578,0.013379872018615473,0.04093567251461988,0.046214355948869225,0.21148536720044175
Heroes of Newerth,Multiplayer Online Battle Arena,0.00048345446074662154,0.008726003490401396,0.0,0.05039331366764995,0.05438983986747654
FIFA 10,Sports,0.00039383087133655723,0.010471204188481674,0.03508771929824561,0.003933136676499509,0.006488128106018775
World of WarCraft,Role-Playing Game,0.0003923898662657755,0.005235602094240837,0.0,0.02992871189773845,0.027747101049144123
Quake Live,First-Person Shooter,0.0002471074559967663,0.011052937754508435,0.03508771929824561,0.013827433628318585,0.056598564329099946
Super Smash Bros. Brawl,Fighting Game,0.00019258245499901235,0.009889470622454915,0.011695906432748537,0.03128072763028515,0.04790171176145776
Tekken 6,Fighting Game,0.0001773851331944331,0.006399069226294357,0.005847953216374269,0.003748770894788594,0.0038652678078409724
Call of Duty: Modern Warfare 2,First-Person Shooter,0.0001432534432398863,0.0029086678301337987,0.0,0.003994591937069814,0.002622860298177802
Call of Duty 4: Modern Warfare,First-Person Shooter,0.00010692835621701955,0.005817335660267597,0.005847953216374269,0.026487217305801378,0.011871893981225843
TrackMania Nations Forever,Racing,6.0839363639345176e-05,0.002326934264107039,0.0,0.008603736479842675,0.011595803423522918
"Warhammer 40,000: Dawn of War",Strategy,4.525563124265277e-05,0.0011634671320535194,0.0,0.00043018682399213374,0.0002760905577029266
Super Smash Bros. Melee,Fighting Game,3.6872190607831604e-05,0.006980802792321116,0.011695906432748537,0.12063667649950836,0.3718939812258421
Age of Empires II,Strategy,3.2979433998052086e-05,0.0011634671320535194,0.0,0.12254178957718781,0.22252898950855882
Super Street Fighter IV,Fighting Game,3.1142052878236154e-05,0.006980802792321116,0.005847953216374269,0.0026425762045231074,0.0023467697404748757
StarCraft II,Strategy,1.0584560932254903e-05,0.002326934264107039,0.017543859649122806,0.13600049164208458,1.0
Super Street Fighter II Turbo HD Remix,Fighting Game,3.986182768414227e-06,0.001745200698080279,0.0,0.0017822025565388398,0.0009663169519602431
